KPI_ID,KPI_NAME,VALUE,PERIOD_START,PERIOD_END,REGION
MHS132,RTT Performance Percentage,47,01/01/2026,31/03/2026,NHS LINCOLNSHIRE ICB - 71E
MHS125,People Entering RTT Pathway,31,01/01/2026,31/03/2026,NHS SOUTH EAST LONDON ICB - 72Q
MHS126,People Waiting,175,01/01/2026,31/03/2026,NHS SOUTH EAST LONDON ICB - 72Q
MHS131,People Treated,21,01/01/2026,31/03/2026,NHS SOUTH EAST LONDON ICB - 72Q
MHS132,RTT Performance Percentage,223,01/01/2026,31/03/2026,NHS SOUTH EAST LONDON ICB - 72Q
MHS125,People Entering RTT Pathway,36,01/01/2026,31/03/2026,NHS NORTHAMPTONSHIRE ICB - 78H
MHS126,People Waiting,113,01/01/2026,31/03/2026,NHS NORTHAMPTONSHIRE ICB - 78H
MHS131,People Treated,22,01/01/2026,31/03/2026,NHS NORTHAMPTONSHIRE ICB - 78H
MHS132,RTT Performance Percentage,170,01/01/2026,31/03/2026,NHS NORTHAMPTONSHIRE ICB - 78H
MHS125,People Entering RTT Pathway,12,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H
MHS126,People Waiting,53,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H
MHS131,People Treated,6,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H
MHS132,RTT Performance Percentage,112,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H
MHS125,People Entering RTT Pathway,46,01/01/2026,31/03/2026,NHS KENT AND MEDWAY ICB - 91Q
MHS126,People Waiting,150,01/01/2026,31/03/2026,NHS KENT AND MEDWAY ICB - 91Q
MHS131,People Treated,12,01/01/2026,31/03/2026,NHS KENT AND MEDWAY ICB - 91Q
MHS132,RTT Performance Percentage,131,01/01/2026,31/03/2026,NHS KENT AND MEDWAY ICB - 91Q
MHS125,People Entering RTT Pathway,56,01/01/2026,31/03/2026,NHS SURREY HEARTLANDS ICB - 92A
MHS126,People Waiting,142,01/01/2026,31/03/2026,NHS SURREY HEARTLANDS ICB - 92A
MHS131,People Treated,19,01/01/2026,31/03/2026,NHS SURREY HEARTLANDS ICB - 92A
MHS132,RTT Performance Percentage,117,01/01/2026,31/03/2026,NHS SURREY HEARTLANDS ICB - 92A
MHS125,People Entering RTT Pathway,37,01/01/2026,31/03/2026,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G"
MHS126,People Waiting,106,01/01/2026,31/03/2026,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G"
MHS131,People Treated,18,01/01/2026,31/03/2026,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G"
MHS132,RTT Performance Percentage,102,01/01/2026,31/03/2026,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G"
MHS125,People Entering RTT Pathway,56,01/01/2026,31/03/2026,NHS NORTH CENTRAL LONDON ICB - 93C
MHS126,People Waiting,245,01/01/2026,31/03/2026,NHS NORTH CENTRAL LONDON ICB - 93C
MHS131,People Treated,20,01/01/2026,31/03/2026,NHS NORTH CENTRAL LONDON ICB - 93C
MHS132,RTT Performance Percentage,244,01/01/2026,31/03/2026,NHS NORTH CENTRAL LONDON ICB - 93C
MHS125,People Entering RTT Pathway,46,01/01/2026,31/03/2026,NHS SUSSEX ICB - 97R
MHS126,People Waiting,145,01/01/2026,31/03/2026,NHS SUSSEX ICB - 97R
MHS131,People Treated,42,01/01/2026,31/03/2026,NHS SUSSEX ICB - 97R
MHS132,RTT Performance Percentage,280,01/01/2026,31/03/2026,NHS SUSSEX ICB - 97R
MHS125,People Entering RTT Pathway,36,01/01/2026,31/03/2026,NHS CHESHIRE AND MERSEYSIDE ICB - 99A
MHS126,People Waiting,134,01/01/2026,31/03/2026,NHS CHESHIRE AND MERSEYSIDE ICB - 99A
MHS131,People Treated,3,01/01/2026,31/03/2026,NHS CHESHIRE AND MERSEYSIDE ICB - 99A
MHS132,RTT Performance Percentage,71,01/01/2026,31/03/2026,NHS CHESHIRE AND MERSEYSIDE ICB - 99A
MHS125,People Entering RTT Pathway,71,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C
MHS126,People Waiting,1021,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C
MHS131,People Treated,27,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C
MHS132,RTT Performance Percentage,208,01/01/2026,31/03/2026,NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C
MHS125,People Entering RTT Pathway,58,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99E
MHS126,People Waiting,204,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99E
MHS131,People Treated,7,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99E
MHS132,RTT Performance Percentage,78,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99E
MHS125,People Entering RTT Pathway,15,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99F
MHS126,People Waiting,81,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99F
MHS131,People Treated,13,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99F
MHS132,RTT Performance Percentage,61,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99F
MHS125,People Entering RTT Pathway,32,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99G
MHS126,People Waiting,104,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99G
MHS131,People Treated,9,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99G
MHS132,RTT Performance Percentage,87,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX ICB - 99G
MHS125,People Entering RTT Pathway,52,01/01/2026,31/03/2026,NHS NORTH EAST LONDON ICB - A3A8R
MHS126,People Waiting,249,01/01/2026,31/03/2026,NHS NORTH EAST LONDON ICB - A3A8R
MHS131,People Treated,17,01/01/2026,31/03/2026,NHS NORTH EAST LONDON ICB - A3A8R
MHS132,RTT Performance Percentage,514,01/01/2026,31/03/2026,NHS NORTH EAST LONDON ICB - A3A8R
MHS125,People Entering RTT Pathway,36,01/01/2026,31/03/2026,NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M
MHS126,People Waiting,356,01/01/2026,31/03/2026,NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M
MHS131,People Treated,28,01/01/2026,31/03/2026,NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M
MHS132,RTT Performance Percentage,362,01/01/2026,31/03/2026,NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M
MHS125,People Entering RTT Pathway,27,01/01/2026,31/03/2026,NHS BLACK COUNTRY ICB - D2P2L
MHS126,People Waiting,108,01/01/2026,31/03/2026,NHS BLACK COUNTRY ICB - D2P2L
MHS131,People Treated,33,01/01/2026,31/03/2026,NHS BLACK COUNTRY ICB - D2P2L
MHS132,RTT Performance Percentage,224,01/01/2026,31/03/2026,NHS BLACK COUNTRY ICB - D2P2L
MHS125,People Entering RTT Pathway,52,01/01/2026,31/03/2026,NHS FRIMLEY ICB - D4U1Y
MHS126,People Waiting,154,01/01/2026,31/03/2026,NHS FRIMLEY ICB - D4U1Y
MHS131,People Treated,20,01/01/2026,31/03/2026,NHS FRIMLEY ICB - D4U1Y
MHS132,RTT Performance Percentage,282,01/01/2026,31/03/2026,NHS FRIMLEY ICB - D4U1Y
MHS125,People Entering RTT Pathway,41,01/01/2026,31/03/2026,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V
MHS126,People Waiting,171,01/01/2026,31/03/2026,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V
MHS131,People Treated,19,01/01/2026,31/03/2026,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V
MHS132,RTT Performance Percentage,362,01/01/2026,31/03/2026,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V
MHS125,People Entering RTT Pathway,36,01/01/2026,31/03/2026,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y"
MHS126,People Waiting,158,01/01/2026,31/03/2026,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y"
MHS131,People Treated,17,01/01/2026,31/03/2026,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y"
MHS132,RTT Performance Percentage,102,01/01/2026,31/03/2026,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y"
MHS125,People Entering RTT Pathway,35,01/01/2026,31/03/2026,"NHS SHROPSHIRE, TELFORD AND WREKIN ICB - M2L0M"
MHS126,People Waiting,178,01/01/2026,31/03/2026,"NHS SHROPSHIRE, TELFORD AND WREKIN ICB - M2L0M"
MHS131,People Treated,32,01/01/2026,31/03/2026,"NHS SHROPSHIRE, TELFORD AND WREKIN ICB - M2L0M"
MHS132,RTT Performance Percentage,415,01/01/2026,31/03/2026,"NHS SHROPSHIRE, TELFORD AND WREKIN ICB - M2L0M"
MHS125,People Entering RTT Pathway,34,01/01/2026,31/03/2026,UNKNOWN
MHS126,People Waiting,147,01/01/2026,31/03/2026,UNKNOWN
MHS131,People Treated,14,01/01/2026,31/03/2026,UNKNOWN
MHS132,RTT Performance Percentage,209,01/01/2026,31/03/2026,UNKNOWN
MHS125,People Entering RTT Pathway,25,01/01/2026,31/03/2026,NHS NORTH WEST LONDON ICB - W2U3Z
MHS126,People Waiting,113,01/01/2026,31/03/2026,NHS NORTH WEST LONDON ICB - W2U3Z
MHS131,People Treated,7,01/01/2026,31/03/2026,NHS NORTH WEST LONDON ICB - W2U3Z
MHS132,RTT Performance Percentage,150,01/01/2026,31/03/2026,NHS NORTH WEST LONDON ICB - W2U3Z
MHS125,People Entering RTT Pathway,16,01/01/2026,31/03/2026,NHS WEST YORKSHIRE ICB - X2C4Y
MHS126,People Waiting,168,01/01/2026,31/03/2026,NHS WEST YORKSHIRE ICB - X2C4Y
MHS131,People Treated,10,01/01/2026,31/03/2026,NHS WEST YORKSHIRE ICB - X2C4Y
MHS132,RTT Performance Percentage,451,01/01/2026,31/03/2026,NHS WEST YORKSHIRE ICB - X2C4Y
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
MHS131,People Treated,16,01/01/2026,31/03/2026,BIRMINGHAM MIND
MHS132,RTT Performance Percentage,23,01/01/2026,31/03/2026,BIRMINGHAM MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SIGNPOST
MHS126,People Waiting,*,01/01/2026,31/03/2026,SIGNPOST
MHS131,People Treated,28,01/01/2026,31/03/2026,SIGNPOST
MHS132,RTT Performance Percentage,51,01/01/2026,31/03/2026,SIGNPOST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
MHS126,People Waiting,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
MHS131,People Treated,29,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
MHS132,RTT Performance Percentage,331,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
MHS125,People Entering RTT Pathway,14,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
MHS126,People Waiting,39,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
MHS131,People Treated,1,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
MHS132,RTT Performance Percentage,3,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
MHS131,People Treated,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,PORCHLIGHT
MHS126,People Waiting,*,01/01/2026,31/03/2026,PORCHLIGHT
MHS131,People Treated,*,01/01/2026,31/03/2026,PORCHLIGHT
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,PORCHLIGHT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,MIND IN SOMERSET
MHS126,People Waiting,*,01/01/2026,31/03/2026,MIND IN SOMERSET
MHS131,People Treated,1,01/01/2026,31/03/2026,MIND IN SOMERSET
MHS132,RTT Performance Percentage,32,01/01/2026,31/03/2026,MIND IN SOMERSET
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SHEFFIELD MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,SHEFFIELD MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,SHEFFIELD MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,SHEFFIELD MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SHARE PSYCHOTHERAPY
MHS126,People Waiting,*,01/01/2026,31/03/2026,SHARE PSYCHOTHERAPY
MHS131,People Treated,*,01/01/2026,31/03/2026,SHARE PSYCHOTHERAPY
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,SHARE PSYCHOTHERAPY
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SOUTH YORKSHIRE EATING DISORDERS ASSOCIATION
MHS126,People Waiting,*,01/01/2026,31/03/2026,SOUTH YORKSHIRE EATING DISORDERS ASSOCIATION
MHS131,People Treated,*,01/01/2026,31/03/2026,SOUTH YORKSHIRE EATING DISORDERS ASSOCIATION
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,SOUTH YORKSHIRE EATING DISORDERS ASSOCIATION
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,COASTAL WEST SUSSEX MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,COASTAL WEST SUSSEX MIND
MHS131,People Treated,38,01/01/2026,31/03/2026,COASTAL WEST SUSSEX MIND
MHS132,RTT Performance Percentage,90,01/01/2026,31/03/2026,COASTAL WEST SUSSEX MIND
MHS125,People Entering RTT Pathway,50,01/01/2026,31/03/2026,BRADFORD COUNSELLING SERVICES
MHS126,People Waiting,187,01/01/2026,31/03/2026,BRADFORD COUNSELLING SERVICES
MHS131,People Treated,*,01/01/2026,31/03/2026,BRADFORD COUNSELLING SERVICES
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BRADFORD COUNSELLING SERVICES
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,"HAMMERSMITH, FULHAM, EALING AND HOUNSLOW MIND"
MHS126,People Waiting,*,01/01/2026,31/03/2026,"HAMMERSMITH, FULHAM, EALING AND HOUNSLOW MIND"
MHS131,People Treated,0,01/01/2026,31/03/2026,"HAMMERSMITH, FULHAM, EALING AND HOUNSLOW MIND"
MHS132,RTT Performance Percentage,30,01/01/2026,31/03/2026,"HAMMERSMITH, FULHAM, EALING AND HOUNSLOW MIND"
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,WINSTON'S WISH
MHS126,People Waiting,*,01/01/2026,31/03/2026,WINSTON'S WISH
MHS131,People Treated,58,01/01/2026,31/03/2026,WINSTON'S WISH
MHS132,RTT Performance Percentage,73,01/01/2026,31/03/2026,WINSTON'S WISH
MHS125,People Entering RTT Pathway,6,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE MIND
MHS126,People Waiting,28,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE MIND
MHS131,People Treated,29,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE MIND
MHS132,RTT Performance Percentage,126,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,VENUS
MHS126,People Waiting,*,01/01/2026,31/03/2026,VENUS
MHS131,People Treated,55,01/01/2026,31/03/2026,VENUS
MHS132,RTT Performance Percentage,154,01/01/2026,31/03/2026,VENUS
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BRADFORD RAPE CRISIS & SEXUAL ABUSE SURVIVORS SERVICE
MHS126,People Waiting,*,01/01/2026,31/03/2026,BRADFORD RAPE CRISIS & SEXUAL ABUSE SURVIVORS SERVICE
MHS131,People Treated,8,01/01/2026,31/03/2026,BRADFORD RAPE CRISIS & SEXUAL ABUSE SURVIVORS SERVICE
MHS132,RTT Performance Percentage,36,01/01/2026,31/03/2026,BRADFORD RAPE CRISIS & SEXUAL ABUSE SURVIVORS SERVICE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,VISYON LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,VISYON LTD
MHS131,People Treated,44,01/01/2026,31/03/2026,VISYON LTD
MHS132,RTT Performance Percentage,118,01/01/2026,31/03/2026,VISYON LTD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,JUST DROP-IN YOUTH INFO AND ADVICE LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,JUST DROP-IN YOUTH INFO AND ADVICE LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,JUST DROP-IN YOUTH INFO AND ADVICE LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,JUST DROP-IN YOUTH INFO AND ADVICE LTD
MHS125,People Entering RTT Pathway,133,01/01/2026,31/03/2026,STEP ONE CHARITY
MHS126,People Waiting,381,01/01/2026,31/03/2026,STEP ONE CHARITY
MHS131,People Treated,*,01/01/2026,31/03/2026,STEP ONE CHARITY
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,STEP ONE CHARITY
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,THE SEAVIEW PROJECT
MHS126,People Waiting,*,01/01/2026,31/03/2026,THE SEAVIEW PROJECT
MHS131,People Treated,*,01/01/2026,31/03/2026,THE SEAVIEW PROJECT
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,THE SEAVIEW PROJECT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,STREETWISE YOUNG PEOPLE'S PROJECT
MHS126,People Waiting,*,01/01/2026,31/03/2026,STREETWISE YOUNG PEOPLE'S PROJECT
MHS131,People Treated,*,01/01/2026,31/03/2026,STREETWISE YOUNG PEOPLE'S PROJECT
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,STREETWISE YOUNG PEOPLE'S PROJECT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,2BU SOMERSET
MHS126,People Waiting,*,01/01/2026,31/03/2026,2BU SOMERSET
MHS131,People Treated,1,01/01/2026,31/03/2026,2BU SOMERSET
MHS132,RTT Performance Percentage,261,01/01/2026,31/03/2026,2BU SOMERSET
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ALLSORTS YOUTH PROJECT
MHS126,People Waiting,*,01/01/2026,31/03/2026,ALLSORTS YOUTH PROJECT
MHS131,People Treated,112,01/01/2026,31/03/2026,ALLSORTS YOUTH PROJECT
MHS132,RTT Performance Percentage,188,01/01/2026,31/03/2026,ALLSORTS YOUTH PROJECT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,PLACE2BE
MHS126,People Waiting,*,01/01/2026,31/03/2026,PLACE2BE
MHS131,People Treated,47,01/01/2026,31/03/2026,PLACE2BE
MHS132,RTT Performance Percentage,140,01/01/2026,31/03/2026,PLACE2BE
MHS125,People Entering RTT Pathway,54,01/01/2026,31/03/2026,FIRST STEPS ED
MHS126,People Waiting,137,01/01/2026,31/03/2026,FIRST STEPS ED
MHS131,People Treated,31,01/01/2026,31/03/2026,FIRST STEPS ED
MHS132,RTT Performance Percentage,82,01/01/2026,31/03/2026,FIRST STEPS ED
MHS125,People Entering RTT Pathway,32,01/01/2026,31/03/2026,HORTON HOUSING ASSOCIATION
MHS126,People Waiting,78,01/01/2026,31/03/2026,HORTON HOUSING ASSOCIATION
MHS131,People Treated,*,01/01/2026,31/03/2026,HORTON HOUSING ASSOCIATION
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,HORTON HOUSING ASSOCIATION
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,YOUNG PEOPLE CORNWALL
MHS126,People Waiting,*,01/01/2026,31/03/2026,YOUNG PEOPLE CORNWALL
MHS131,People Treated,98,01/01/2026,31/03/2026,YOUNG PEOPLE CORNWALL
MHS132,RTT Performance Percentage,113,01/01/2026,31/03/2026,YOUNG PEOPLE CORNWALL
MHS125,People Entering RTT Pathway,52,01/01/2026,31/03/2026,ROSHNI GHAR
MHS126,People Waiting,148,01/01/2026,31/03/2026,ROSHNI GHAR
MHS131,People Treated,*,01/01/2026,31/03/2026,ROSHNI GHAR
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ROSHNI GHAR
MHS125,People Entering RTT Pathway,21,01/01/2026,31/03/2026,MIND IN BRADFORD
MHS126,People Waiting,200,01/01/2026,31/03/2026,MIND IN BRADFORD
MHS131,People Treated,0,01/01/2026,31/03/2026,MIND IN BRADFORD
MHS132,RTT Performance Percentage,28,01/01/2026,31/03/2026,MIND IN BRADFORD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,YMCA DOWNSLINK GROUP
MHS126,People Waiting,*,01/01/2026,31/03/2026,YMCA DOWNSLINK GROUP
MHS131,People Treated,*,01/01/2026,31/03/2026,YMCA DOWNSLINK GROUP
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,YMCA DOWNSLINK GROUP
MHS125,People Entering RTT Pathway,14,01/01/2026,31/03/2026,CHANGES HEALTH & WELLBEING
MHS126,People Waiting,736,01/01/2026,31/03/2026,CHANGES HEALTH & WELLBEING
MHS131,People Treated,14,01/01/2026,31/03/2026,CHANGES HEALTH & WELLBEING
MHS132,RTT Performance Percentage,30,01/01/2026,31/03/2026,CHANGES HEALTH & WELLBEING
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,RELATE - MID-WILSHIRE
MHS126,People Waiting,*,01/01/2026,31/03/2026,RELATE - MID-WILSHIRE
MHS131,People Treated,*,01/01/2026,31/03/2026,RELATE - MID-WILSHIRE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,RELATE - MID-WILSHIRE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,OFF THE RECORD - BATH AND NORTH EAST SOMERSET
MHS126,People Waiting,*,01/01/2026,31/03/2026,OFF THE RECORD - BATH AND NORTH EAST SOMERSET
MHS131,People Treated,3,01/01/2026,31/03/2026,OFF THE RECORD - BATH AND NORTH EAST SOMERSET
MHS132,RTT Performance Percentage,105,01/01/2026,31/03/2026,OFF THE RECORD - BATH AND NORTH EAST SOMERSET
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,TRUST LINKS LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,TRUST LINKS LIMITED
MHS131,People Treated,*,01/01/2026,31/03/2026,TRUST LINKS LIMITED
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,TRUST LINKS LIMITED
MHS125,People Entering RTT Pathway,63,01/01/2026,31/03/2026,YOUTH WORKS NORTHAMPTONSHIRE
MHS126,People Waiting,142,01/01/2026,31/03/2026,YOUTH WORKS NORTHAMPTONSHIRE
MHS131,People Treated,18,01/01/2026,31/03/2026,YOUTH WORKS NORTHAMPTONSHIRE
MHS132,RTT Performance Percentage,79,01/01/2026,31/03/2026,YOUTH WORKS NORTHAMPTONSHIRE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,GLOUCESTERSHIRE COUNSELLING SERVICE
MHS126,People Waiting,*,01/01/2026,31/03/2026,GLOUCESTERSHIRE COUNSELLING SERVICE
MHS131,People Treated,*,01/01/2026,31/03/2026,GLOUCESTERSHIRE COUNSELLING SERVICE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,GLOUCESTERSHIRE COUNSELLING SERVICE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,FITZROVIA YOUTH IN ACTION
MHS126,People Waiting,*,01/01/2026,31/03/2026,FITZROVIA YOUTH IN ACTION
MHS131,People Treated,*,01/01/2026,31/03/2026,FITZROVIA YOUTH IN ACTION
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,FITZROVIA YOUTH IN ACTION
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,WPH COUNSELLING AND EDUCATION SERVICE
MHS126,People Waiting,*,01/01/2026,31/03/2026,WPH COUNSELLING AND EDUCATION SERVICE
MHS131,People Treated,219,01/01/2026,31/03/2026,WPH COUNSELLING AND EDUCATION SERVICE
MHS132,RTT Performance Percentage,305,01/01/2026,31/03/2026,WPH COUNSELLING AND EDUCATION SERVICE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SERVICE SIX
MHS126,People Waiting,*,01/01/2026,31/03/2026,SERVICE SIX
MHS131,People Treated,77,01/01/2026,31/03/2026,SERVICE SIX
MHS132,RTT Performance Percentage,222,01/01/2026,31/03/2026,SERVICE SIX
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,UNIVERSITY OF READING
MHS126,People Waiting,*,01/01/2026,31/03/2026,UNIVERSITY OF READING
MHS131,People Treated,35,01/01/2026,31/03/2026,UNIVERSITY OF READING
MHS132,RTT Performance Percentage,306,01/01/2026,31/03/2026,UNIVERSITY OF READING
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SAFE SPACE
MHS126,People Waiting,*,01/01/2026,31/03/2026,SAFE SPACE
MHS131,People Treated,53,01/01/2026,31/03/2026,SAFE SPACE
MHS132,RTT Performance Percentage,79,01/01/2026,31/03/2026,SAFE SPACE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,"TLC: TALK, LISTEN, CHANGE"
MHS126,People Waiting,*,01/01/2026,31/03/2026,"TLC: TALK, LISTEN, CHANGE"
MHS131,People Treated,*,01/01/2026,31/03/2026,"TLC: TALK, LISTEN, CHANGE"
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,"TLC: TALK, LISTEN, CHANGE"
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,THE OWL CENTRE
MHS126,People Waiting,*,01/01/2026,31/03/2026,THE OWL CENTRE
MHS131,People Treated,310,01/01/2026,31/03/2026,THE OWL CENTRE
MHS132,RTT Performance Percentage,1019,01/01/2026,31/03/2026,THE OWL CENTRE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CUMBRIA CVS
MHS126,People Waiting,*,01/01/2026,31/03/2026,CUMBRIA CVS
MHS131,People Treated,*,01/01/2026,31/03/2026,CUMBRIA CVS
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,CUMBRIA CVS
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ST MARTHA'S
MHS126,People Waiting,*,01/01/2026,31/03/2026,ST MARTHA'S
MHS131,People Treated,*,01/01/2026,31/03/2026,ST MARTHA'S
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ST MARTHA'S
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,PARENTING SPECIAL CHILDREN
MHS126,People Waiting,*,01/01/2026,31/03/2026,PARENTING SPECIAL CHILDREN
MHS131,People Treated,*,01/01/2026,31/03/2026,PARENTING SPECIAL CHILDREN
